Date,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
3/4/2009,71.23,72.87,70.07,71.73,462753100,53.4,0.023691045,56.95857143,62.2176
3/5/2009,70.1,71.73,68.17,68.8,485549400,51.21,-0.040847819,56.16785714,61.9288
3/6/2009,69.4,70.45,67.1,68.92,490470000,51.3,0.001744273,55.43142857,61.6586
3/9/2009,67.95,70,67.73,68.11,379905300,50.7,-0.011752707,54.84071429,61.3898
3/10/2009,69.51,72.37,69.37,72.17,406227900,53.72,0.059608943,54.47571429,61.174
3/11/2009,73,73.75,71.83,72.64,356648300,54.07,0.006512904,54.18071429,60.9578
3/12/2009,72.62,75.75,71.97,75.5,409702700,56.2,0.039372007,54.07857143,60.7878
3/13/2009,76.01,76.98,74.73,76.09,337474700,56.64,0.007814584,54.155,60.596
3/16/2009,76.96,77.97,75.81,75.86,360644900,56.47,-0.003022516,54.06857143,60.382
3/17/2009,76.07,78.36,75.45,78.18,356814300,58.2,0.030582408,54.13857143,60.162
3/18/2009,77.81,80.9,77.07,79.93,473273200,59.5,0.022384207,54.36785714,59.9696
3/19/2009,80.93,81,78.69,78.94,428520400,58.76,-0.012385652,54.63428571,59.7532
3/20/2009,78.76,78.91,76.53,76.71,371078200,57.51,-0.021294271,54.98857143,59.5536
3/23/2009,78.74,82.29,78.31,82.22,419933300,61.64,0.071829374,55.66571429,59.431
3/24/2009,81.24,82.36,80.51,80.6,330271000,60.43,-0.019703603,56.16785714,59.3132
3/25/2009,81.23,82.7,79.06,81.45,441775100,61.07,0.010546067,56.87214286,59.24
3/26/2009,82.25,83.3,81.32,83.11,422025200,62.31,0.020380822,57.65857143,59.1894
3/27/2009,82.05,82.53,81.31,81.61,322332300,61.19,-0.018048455,58.40785714,59.157
3/30/2009,79.8,79.87,77.96,78.79,324108500,59.07,-0.034554309,58.79,59.0818
3/31/2009,79.56,81.08,79.05,79.52,364238300,59.62,0.009264613,59.18642857,59.0078
4/1/2009,78.53,81.42,78.33,81.06,377018300,60.77,0.019366262,59.51285714,59.0236
4/2/2009,83.08,84.61,81.13,83.43,476230700,62.55,0.029237241,59.935,59.0232
4/3/2009,83.49,84.28,82.67,84.26,284646300,63.17,0.009948358,60.41357143,59.0546
4/6/2009,83.34,84.28,82.29,83.6,264866600,62.68,-0.007832151,60.73357143,59.0708
4/7/2009,82.25,82.65,81.51,81.65,258947800,61.22,-0.023325462,60.85642857,59.0494
4/8/2009,82.06,82.94,81.54,82.53,230402800,61.88,0.010777672,61.07928571,59.0286
4/9/2009,84.67,85.82,84.33,85.81,269653500,64.33,0.039742598,61.56642857,59.0142
4/13/2009,84.92,86.54,84.58,85.83,224847500,64.35,0.000233859,61.76,59.0424
4/14/2009,85.03,85.76,84.08,84.35,276598800,63.24,-0.017243808,61.96071429,59.074
4/15/2009,83.84,85.42,83.61,85.25,250726100,63.91,0.010670352,62.16357143,59.1228
4/16/2009,85.93,87.15,84.77,86.5,335202900,64.85,0.014662553,62.345,59.173
4/17/2009,86.83,87.65,86.14,87.08,262649000,65.29,0.006704761,62.63785714,59.2382
4/20/2009,85.54,87.05,83.34,83.43,293690100,62.55,-0.041915711,62.88642857,59.2302
4/21/2009,82.82,85.13,82.75,85.06,114090900,63.77,0.01953781,63.18285714,59.2106
4/22/2009,84.29,86.34,84.07,84.54,340395200,63.38,-0.006113555,63.36928571,59.1814
4/23/2009,84.71,85.42,83.63,85.37,324903700,64,0.009818216,63.47285714,59.224
4/24/2009,86.03,87.31,85.69,86.66,287703000,64.97,0.015110407,63.60142857,59.2788
4/27/2009,85.68,87.01,85.54,85.84,289581600,64.36,-0.009462011,63.72142857,59.3204
4/28/2009,84.97,86.59,84.76,85.57,247926300,64.15,-0.003145446,63.93071429,59.3712
4/29/2009,86.52,88.36,86.3,87.39,311505700,65.52,0.02126905,64.19071429,59.5022
4/30/2009,88.55,89.02,86.92,87.42,301419800,65.54,0.000343282,64.27714286,59.6364
5/1/2009,87.44,88.21,86.72,87.89,236110300,65.89,0.005376553,64.38714286,59.7902
5/4/2009,88.55,90.94,88.38,90.88,287120000,68.14,0.034019342,64.73714286,60.0004
5/5/2009,90.57,90.93,89.84,90.57,243036300,67.9,-0.003410393,65.02214286,60.247
5/6/2009,91.68,92.2,90.61,92.14,291941000,69.08,0.017334698,65.32428571,60.475
5/7/2009,93.01,93.15,90.28,90.86,317728000,68.12,-0.013892371,65.52642857,60.693
5/8/2009,92.03,93.22,91.44,92.98,299081700,69.71,0.023332905,66.03785714,60.9614
5/11/2009,91.7,92.11,91.04,91.24,247923600,68.41,-0.018713999,66.36928571,61.229
5/12/2009,91.63,91.83,89.85,90.97,282431300,68.2,-0.002959061,66.71357143,61.542
5/13/2009,89.74,90.01,88.5,88.68,269619100,66.49,-0.025173363,66.89142857,61.8286
5/14/2009,88.72,90.12,88.5,89.44,260098700,67.06,0.008570476,67.04071429,62.1018
5/15/2009,89.37,90,88.15,88.71,271502700,66.51,-0.008162347,67.19428571,62.4078
5/18/2009,89.55,91.34,88.57,91.23,241447400,68.4,0.028407441,67.49785714,62.7498
5/19/2009,91.18,91.97,90.81,91.12,206102200,68.32,-0.001205684,67.69785714,63.1022
5/20/2009,91.95,92.8,90.41,90.51,285722200,67.86,-0.006694825,67.86357143,63.385
5/21/2009,89.46,89.8,88.26,89.21,258988400,66.88,-0.014363273,67.93428571,63.6412
5/22/2009,89.46,90,88.68,89.02,166811900,66.74,-0.002129349,67.83428571,63.852
5/26/2009,88.36,91.56,88.32,91.3,236318500,68.45,0.025611852,67.87357143,64.0882
5/27/2009,91.44,91.75,89.53,89.67,246015800,67.23,-0.017852603,67.74142857,64.3034
5/28/2009,90.46,91.34,89.1,90.92,289095000,68.17,0.013939357,67.745,64.5028
5/29/2009,91.42,93.7,90.68,92.53,258641500,69.37,0.017707845,67.72071429,64.7002
6/1/2009,93.67,95.17,93.43,94.77,276246800,71.05,0.02420832,67.90928571,64.946
6/2/2009,94.4,95.37,94.23,94.85,230874500,71.11,0.000844312,68.11714286,65.218
6/3/2009,94.04,94.13,92.76,93.65,235310500,70.21,-0.012651319,68.38285714,65.3894
6/4/2009,94,94.67,93.3,94.53,210102300,70.87,0.009396875,68.655,65.5982
6/5/2009,95.49,95.67,93.8,94.55,284257900,70.89,0.000211425,68.96785714,65.7946
6/8/2009,93.84,95.1,93.04,94.16,238565100,70.59,-0.004124293,69.12428571,65.9602
6/9/2009,94.69,95.14,94.02,94.64,225125500,70.95,0.005097391,69.31214286,66.1554
6/10/2009,95.48,95.49,93.19,94.4,296100400,70.77,-0.002535985,69.52,66.3894
6/11/2009,94.58,96.11,94.56,94.82,275414200,71.09,0.004449283,69.82071429,66.6188
6/12/2009,94.4,95.14,94,95.08,184361800,71.28,0.002741842,70.145,66.829
6/15/2009,93.96,94.02,92.4,92.9,224190500,69.65,-0.022928125,70.23071429,66.971
6/16/2009,93.23,93.29,91.58,91.64,227319000,68.71,-0.013563153,70.33642857,67.0818
6/17/2009,91.6,92.33,90.83,91.55,223445200,68.64,-0.000982085,70.37,67.201
6/18/2009,91.69,92.67,91.25,92.22,211725100,69.14,0.007318416,70.35357143,67.3594
6/19/2009,92.58,92.7,91.52,92.04,215655600,69.39,0.003686031,70.235,67.5096
6/22/2009,91.14,91.19,89.25,89.28,251913600,67.31,-0.029987271,69.96357143,67.5692
6/23/2009,89.47,89.88,88.85,89.35,188309800,67.37,0.000784203,69.76071429,67.6296
6/24/2009,90.16,91.08,89.6,90.12,211577700,67.95,0.008618002,69.55214286,67.7238
6/25/2009,89.67,92.17,89.57,92.08,279411000,69.43,0.021748409,69.44785714,67.8342
6/26/2009,91.77,92.24,91.27,91.84,167579000,69.24,-0.002606357,69.35142857,67.922
6/29/2009,92.11,92.82,91.6,92.7,168481300,69.89,0.00936419,69.27571429,68.014
6/30/2009,92.72,93.06,91.27,91.95,228888200,69.33,-0.008090538,69.17285714,68.1496
7/1/2009,92.34,93.23,92.21,92.33,173041100,69.61,0.004132464,69.06714286,68.2664
7/2/2009,91.13,92.36,89.76,89.81,212309900,67.71,-0.027293465,68.81214286,68.353
7/6/2009,88.94,89.93,88.66,89.8,174499600,67.71,-0.000110982,68.67357143,68.4272
7/7/2009,89.71,89.82,88,88.06,197088900,66.39,-0.019376156,68.50785714,68.4556
7/8/2009,88.59,88.8,87,88,248050500,66.35,-0.00068142,68.34428571,68.4954
7/9/2009,88.61,88.9,87.91,88.17,163777600,66.48,0.001931586,68.15428571,68.542
7/10/2009,87.7,88.49,87.35,87.96,173520300,66.32,-0.002381997,67.935,68.558
7/13/2009,88.31,90.17,87.59,90.1,217413500,67.93,0.02432953,67.97928571,68.6058
7/14/2009,90.38,90.69,89.73,90.61,181487400,68.32,0.005660035,68.04714286,68.6544
7/15/2009,91.81,93.51,90.68,93.26,220877900,70.31,0.029246611,68.21571429,68.6978
7/16/2009,93,94.51,92.82,93.11,231174500,70.2,-0.001608673,68.27071429,68.7438
7/17/2009,94.06,94.32,93.54,94.13,138561700,70.97,0.010954669,68.39428571,68.7816
7/20/2009,94.68,95.29,94.19,95.13,164179400,71.72,0.010623865,68.525,68.8536
7/21/2009,95.87,95.9,94.42,95.57,217718300,72.06,0.004625421,68.72,68.9006
7/22/2009,94.96,96.13,94.89,95.55,196068100,72.04,-0.000209644,68.89357143,68.9732
7/23/2009,95.61,98.08,95.53,97.66,258795500,73.63,0.022083127,69.31642857,69.0818
7/24/2009,97.2,98.14,96.69,98.06,154003100,73.93,0.004095381,69.76071429,69.2306
7/27/2009,97.88,98.4,97.34,98.35,159259400,74.15,0.002958009,70.315,69.3724
7/28/2009,97.66,98.37,97.06,97.89,186685200,73.81,-0.004677289,70.84785714,69.5184
7/29/2009,97.44,98.09,96.98,97.65,194399300,73.62,-0.002452282,71.35785714,69.6228
7/30/2009,98.83,99.83,98.6,98.67,225575400,74.39,0.010445877,71.93428571,69.7442
7/31/2009,98.65,99.47,98.38,98.81,207358000,74.5,0.001418327,72.40357143,69.877
8/3/2009,99.85,100.53,99.31,100.44,175776900,75.73,0.016496775,72.93285714,70.054
8/4/2009,99.99,100.84,99.78,100.7,176714600,75.92,0.002588092,73.33357143,70.2376
8/5/2009,100.77,100.86,99.58,100.41,184726400,75.71,-0.002878853,73.72714286,70.3828
8/6/2009,100.87,101.02,99.42,99.89,193203800,75.31,-0.00517924,74.03714286,70.5444
8/7/2009,100.94,102.03,100.39,101.2,220640900,76.3,0.013114432,74.36428571,70.707
8/10/2009,100.74,101.22,100.27,100.99,130898700,76.14,-0.002074903,74.65571429,70.8424
8/11/2009,100.54,100.61,99.46,99.73,157301000,75.19,-0.012476505,74.88071429,70.9252
8/12/2009,99.56,101.56,99.51,100.8,219052400,76,0.010728838,75.05,71.023
8/13/2009,101.26,101.61,100.26,101.57,176449500,76.58,0.00763877,75.23928571,71.1504
8/14/2009,101.52,101.6,99.7,100.79,199616100,75.99,-0.007679192,75.37071429,71.2528
8/17/2009,98.85,98.95,98.11,98.31,237667500,74.12,-0.024605755,75.39285714,71.3174
8/18/2009,98.53,99.44,98.35,99.09,173461500,74.71,0.007933837,75.47071429,71.3998
8/19/2009,98.31,100.3,98.21,99.96,192812800,75.37,0.008780252,75.54071429,71.4882
8/20/2009,100.09,101.22,99.87,100.99,174131300,76.14,0.010304189,75.65785714,71.5956
8/21/2009,101.82,103.13,101.62,102.97,224605000,77.64,0.019605521,75.79428571,71.7266
8/24/2009,103.39,103.95,102.59,102.96,191279000,77.63,-9.67E-05,75.91642857,71.8536
8/25/2009,103.37,104.26,102.94,103.16,215310600,77.78,0.001942332,76.06428571,72.0162
8/26/2009,102.84,103.64,102.49,103.17,194620700,77.79,9.70E-05,76.24142857,72.1978
8/27/2009,103.11,103.72,101.94,103.4,196230100,77.96,0.002228895,76.36,72.3842
8/28/2009,104.23,104.35,102.67,103.38,147024400,77.94,-0.000193084,76.48857143,72.5602
8/31/2009,102.37,102.58,101.79,102.46,176051600,77.25,-0.008899233,76.63571429,72.7174
9/1/2009,101.95,103.24,99.99,100.2,321276800,75.55,-0.022057746,76.60357143,72.8822
9/2/2009,99.78,100.44,99.57,99.82,171805000,75.26,-0.003792116,76.50928571,73.04
9/3/2009,100.4,100.77,99.59,100.65,143572300,75.89,0.008315312,76.50214286,73.1988
9/4/2009,100.85,102.09,100.55,102.06,142687900,76.95,0.014008304,76.70428571,73.3492
9/8/2009,103,103.05,102.39,102.94,132909100,77.61,0.008622701,76.91142857,73.5166
9/9/2009,103.12,104.08,102.8,103.73,154612500,78.21,0.007674014,77.11428571,73.683
9/10/2009,103.8,104.86,103.22,104.79,162902400,79.01,0.010218643,77.31928571,73.8766
9/11/2009,104.99,105.3,104.28,104.77,152360100,78.99,-0.000190619,77.41571429,74.0642
9/14/2009,103.88,105.46,103.15,105.28,149593800,79.38,0.004868382,77.54071429,74.2976
9/15/2009,105.45,106.11,104.76,105.72,196795900,79.71,0.0041791,77.67857143,74.5376
9/16/2009,106.1,107.34,105.73,107.32,206406300,80.92,0.015134146,77.90214286,74.8282
9/17/2009,107.17,108.06,106.57,107.16,229170900,80.79,-0.001490701,78.10428571,75.117
9/18/2009,107.15,107.16,106.36,106.72,153799100,80.85,0.000637681,78.31214286,75.4044
9/21/2009,105.89,107,105.66,106.45,151892000,80.64,-0.002530129,78.55428571,75.6908
9/22/2009,107.08,107.37,106.6,107.07,143126700,81.11,0.00582419,78.95142857,75.9544
9/23/2009,107.32,108.03,105.99,106.18,225947400,80.44,-0.008311949,79.32142857,76.1968
9/24/2009,106.41,106.64,104.55,105.01,228636800,79.55,-0.011018893,79.58285714,76.3816
9/25/2009,104.78,105.36,104.09,104.45,204059000,79.13,-0.005332936,79.73857143,76.5602
9/28/2009,104.85,106.55,104.83,106.32,118285800,80.54,0.017902972,79.94785714,76.7516
9/29/2009,106.51,107.02,105.78,106,133733900,80.3,-0.003009575,80.09714286,76.9232
9/30/2009,106.36,106.46,104.62,105.59,254383000,79.99,-0.003868145,80.16714286,77.0818
10/1/2009,103,105.73,102.95,102.97,281840600,78.01,-0.024812754,80.09714286,77.2012
10/2/2009,102.02,103.1,101.99,102.49,224748800,77.64,-0.004661524,79.97285714,77.2814
10/5/2009,102.9,104.32,102.6,104.02,149875000,78.8,0.014928154,79.90785714,77.3788
10/6/2009,104.77,106.11,104.71,105.51,202491100,79.93,0.014324406,79.83714286,77.4944
10/7/2009,105.27,105.91,105.07,105.8,159200300,80.15,0.002748616,79.79142857,77.6212
10/8/2009,106.55,107.17,105.85,106.61,183305800,80.76,0.007655628,79.785,77.764
10/9/2009,106.64,107.26,106.36,107.26,135008300,81.26,0.006097149,79.82928571,77.9014
10/12/2009,107.76,108.09,107.28,107.68,118031000,81.57,0.003915848,79.86214286,78.0428
10/13/2009,107.39,107.71,106.76,107.46,157692700,81.41,-0.0020433,79.93142857,78.1564
10/14/2009,108.72,109.42,107.42,109.31,191421600,82.81,0.017215285,80.16428571,78.2942
10/15/2009,108.78,109.71,108.73,109.71,173873600,83.11,0.003659344,80.44857143,78.4422
10/16/2009,108.8,109.27,108.23,108.89,192069400,82.49,-0.007473945,80.58785714,78.5858
10/19/2009,109.07,110.13,108.73,109.79,159530400,83.17,0.008265232,80.79285714,78.7232
10/20/2009,109.95,109.99,108.68,109.21,180921100,82.73,-0.005282748,80.98857143,78.855
10/21/2009,109.04,110.31,108.15,108.23,225379300,81.99,-0.008973588,81.27285714,78.991
10/22/2009,108.19,109.68,107.5,109.33,238444000,82.82,0.01016347,81.64285714,79.1274
10/23/2009,109.69,109.76,107.63,108.08,240033200,81.88,-0.011433469,81.86285714,79.2334
10/26/2009,108.2,109.31,106.61,106.91,242028200,80.99,-0.010824725,81.93857143,79.3334
10/27/2009,107.03,107.39,106.16,106.42,253266300,80.62,-0.004583555,81.97214286,79.4634
10/28/2009,106.15,106.48,104.35,104.41,248821400,79.1,-0.018887275,81.85357143,79.5512
10/29/2009,105.19,106.86,104.94,106.65,198110600,80.79,0.021453851,81.82,79.6596
10/30/2009,106.3,106.62,103.44,103.56,325608100,78.45,-0.02897351,81.59714286,79.7058
11/2/2009,104.13,105.41,103.08,104.32,254222900,79.03,0.007338674,81.42714286,79.7336
11/3/2009,103.74,104.8,103.54,104.65,228362600,79.28,0.003163525,81.175,79.7666
11/4/2009,105.51,106.33,104.65,104.92,247996700,79.48,0.00258008,80.91571429,79.8006
11/5/2009,105.66,106.88,105.44,106.85,180015300,80.94,0.018395249,80.805,79.8636
11/6/2009,106.26,107.4,106.05,107.13,170954100,81.16,0.002620079,80.66142857,79.9276
11/9/2009,107.95,109.63,107.87,109.57,159495700,83.01,0.022775958,80.68142857,80.029
11/10/2009,109.31,109.93,108.97,109.59,171899800,83.02,0.000182634,80.755,80.1444
11/11/2009,110.31,110.82,109.62,110.15,169466200,83.44,0.00510988,80.79928571,80.3022
11/12/2009,110,110.57,108.75,109.03,157144500,82.6,-0.010168078,80.85071429,80.449
11/13/2009,109.31,110.09,108.75,109.62,150963000,83.04,0.005411665,80.99714286,80.592
11/16/2009,110.38,111.69,110.32,111.21,210922200,84.25,0.014504561,81.25642857,80.738
11/17/2009,110.92,111.39,110.5,111.34,147134100,84.35,0.001168755,81.63142857,80.8728
11/18/2009,111.26,111.43,110.57,111.27,156486800,84.29,-0.000628017,81.88142857,80.9944
11/19/2009,110.51,111.31,109.13,109.82,208734600,83.19,-0.01303156,82.22,81.078
11/20/2009,109.25,109.76,109.01,109.43,134196000,82.9,-0.003551193,82.49642857,81.1562
11/23/2009,110.72,111.74,110.6,110.82,148010200,83.95,0.012701893,82.83,81.2476
11/24/2009,111,111.2,110.01,110.99,138420100,84.08,0.001534198,83.15857143,81.335
11/25/2009,111.17,111.5,110.82,111.38,109564800,84.38,0.003513576,83.40428571,81.4042
11/27/2009,108.4,110.32,108.29,109.57,126001800,83.01,-0.016250788,83.53642857,81.4486
11/30/2009,109.48,110.2,108.12,109.94,160874800,83.29,0.00337703,83.55642857,81.4974
12/1/2009,110.92,111.66,110.73,111.3,159613700,84.32,0.012370265,83.64928571,81.571
12/2/2009,111.28,112.01,110.92,111.25,132315100,84.28,-0.000449262,83.70928571,81.6344
12/3/2009,111.55,112.18,110.29,110.38,167324900,83.62,-0.007820401,83.78214286,81.698
12/4/2009,111.84,112.38,110.04,111.01,274907800,84.1,0.005707792,83.85785714,81.789
12/7/2009,110.91,111.53,110.49,110.84,127973800,83.97,-0.001531572,83.83785714,81.8858
12/8/2009,110.04,110.77,109.27,109.61,169863700,83.04,-0.011096804,83.74428571,81.9358
12/9/2009,109.58,110.18,109.02,110.02,155063400,83.35,0.003740105,83.67714286,81.9968
12/10/2009,110.7,111.12,110.45,110.64,138014600,83.82,0.005635938,83.72214286,82.0734
12/11/2009,111.11,111.36,110.61,111.11,124854000,84.17,0.004247616,83.81285714,82.1966
12/14/2009,111.87,112,111.13,111.87,107141500,84.75,0.00684046,83.87,82.3388
12/15/2009,111.46,111.92,111,111.35,120408800,84.35,-0.004648607,83.88928571,82.4498
12/16/2009,111.8,112.13,111.27,111.52,155358200,84.48,0.001526624,83.89642857,82.5408
12/17/2009,110.72,110.93,110.08,110.18,183390100,83.47,-0.012015478,83.92928571,82.6072
12/18/2009,110.2,110.3,109.28,110.21,174591200,83.94,0.005657458,83.97571429,82.6708
12/21/2009,110.76,111.7,110.76,111.33,118039600,84.79,0.010162474,84.00928571,82.7414
12/22/2009,111.57,111.97,111.43,111.73,91707500,85.1,0.003593051,84.06785714,82.812
12/23/2009,112,112.11,111.5,111.95,111783100,85.26,0.00196891,84.185,82.889
12/24/2009,112.19,112.6,112,112.48,39677500,85.67,0.004734138,84.29714286,82.9462
12/28/2009,112.9,112.99,112.32,112.72,87508500,85.85,0.002133896,84.43142857,83.001
12/29/2009,113.01,113.03,112.55,112.56,80572500,85.73,-0.00141948,84.62357143,83.0658
12/30/2009,112.23,112.65,112.17,112.52,73138400,85.7,-0.000355263,84.79142857,83.1164
12/31/2009,112.77,112.8,111.39,111.44,90637900,84.88,-0.009598717,84.86714286,83.1594
1/4/2010,112.37,113.39,111.51,113.33,118944600,86.32,0.016959836,85.02071429,83.246
1/5/2010,113.26,113.68,112.85,113.63,111579900,86.54,0.002647078,85.14857143,83.3204
1/6/2010,113.52,113.99,113.43,113.71,116074400,86.61,0.000704188,85.31,83.415
1/7/2010,113.5,114.33,113.18,114.19,131091100,86.97,0.004221276,85.48785714,83.5346
1/8/2010,113.89,114.62,113.66,114.57,126402800,87.26,0.003327876,85.75857143,83.6674
1/11/2010,115.08,115.13,114.24,114.73,106375700,87.38,0.001396297,86.00428571,83.833
1/12/2010,113.97,114.21,113.22,113.66,163333500,86.57,-0.00932599,86.13142857,83.9486
1/13/2010,113.95,114.94,113.37,114.62,161822000,87.3,0.008446265,86.28857143,84.1256
1/14/2010,114.49,115.14,114.42,114.93,115718800,87.53,0.002704505,86.45071429,84.2956
1/15/2010,114.73,114.84,113.2,113.64,212283100,86.55,-0.011224286,86.51357143,84.441
1/19/2010,113.62,115.13,113.59,115.06,139172700,87.63,0.012495509,86.64071429,84.604
1/20/2010,114.28,114.45,112.98,113.89,216490200,86.74,-0.010168538,86.71285714,84.72
1/21/2010,113.92,114.27,111.56,111.7,344859600,85.07,-0.01922888,86.66785714,84.7982
1/22/2010,111.2,111.74,109.09,109.21,345942400,83.18,-0.022292122,86.54642857,84.8016
1/25/2010,110.21,110.41,109.41,109.77,186937500,83.6,0.005127536,86.35214286,84.8132
1/26/2010,109.34,110.47,109.04,109.31,211168800,83.25,-0.004190372,86.11714286,84.8094
1/27/2010,109.17,110.08,108.33,109.83,271863600,83.65,0.004757294,85.90571429,84.8304
1/28/2010,110.19,110.25,107.91,108.57,316104000,82.69,-0.011472328,85.6,84.8234
1/29/2010,109.04,109.8,107.22,107.39,310677600,81.79,-0.010868554,85.20928571,84.7742
2/1/2010,108.15,109.07,107.5,109.06,187865000,83.06,0.015550305,84.90071429,84.7484
2/2/2010,109.26,110.59,108.88,110.38,216327900,84.07,0.012103697,84.72214286,84.744
2/3/2010,109.88,110.48,109.51,109.83,172730700,83.65,-0.004982525,84.46142857,84.7532
2/4/2010,108.98,109.03,106.42,106.44,356715700,81.07,-0.030866157,84,84.7166
2/5/2010,106.56,106.88,104.58,106.66,493585800,81.24,0.002066765,83.62071429,84.6624
2/8/2010,106.74,107.33,105.81,105.89,224166900,80.65,-0.007218898,83.12214286,84.5938
2/9/2010,107.13,108.15,106.27,107.22,337820500,81.66,0.012560258,82.75928571,84.5394
2/10/2010,107.05,107.6,106.11,107.01,240511500,81.5,-0.00195877,82.50428571,84.5092
2/11/2010,106.87,108.25,106.25,108.13,223591600,82.36,0.010466372,82.44571429,84.4906
2/12/2010,106.99,108.1,106.51,108.04,304622100,82.29,-0.000832368,82.35214286,84.45
2/16/2010,108.86,109.85,107.82,109.74,159317500,83.58,0.015735088,82.37571429,84.436
2/17/2010,110.27,110.41,109.74,110.26,168845100,83.98,0.00473847,82.39928571,84.4432
2/18/2010,110.08,111.14,110.04,110.91,193708600,84.47,0.005895358,82.52642857,84.4506
